days_since_2011,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
158,2,2011,6,15,0,3,1,1,0.92,0.8788,0.4,0.1642,128
158,2,2011,6,16,0,3,1,1,0.92,0.8788,0.4,0.2239,233
158,2,2011,6,17,0,3,1,1,0.92,0.8485,0.35,0.2239,506
158,2,2011,6,18,0,3,1,1,0.9,0.8182,0.37,0.2239,459
158,2,2011,6,19,0,3,1,1,0.82,0.803,0.59,0.1343,384
158,2,2011,6,20,0,3,1,1,0.8,0.7879,0.63,0.1343,280
158,2,2011,6,21,0,3,1,1,0.8,0.803,0.66,0.1343,202
158,2,2011,6,22,0,3,1,1,0.76,0.7424,0.75,0.1642,176
158,2,2011,6,23,0,3,1,1,0.76,0.7424,0.75,0.194,116
159,2,2011,6,0,0,4,1,2,0.74,0.7121,0.79,0.1343,47
159,2,2011,6,1,0,4,1,1,0.74,0.7121,0.79,0.1045,16
159,2,2011,6,2,0,4,1,2,0.72,0.7121,0.84,0.1642,6
159,2,2011,6,3,0,4,1,2,0.72,0.7121,0.84,0.1045,2
159,2,2011,6,4,0,4,1,2,0.72,0.697,0.79,0.0896,6
159,2,2011,6,5,0,4,1,2,0.7,0.6667,0.84,0.0,20
159,2,2011,6,6,0,4,1,2,0.72,0.7121,0.84,0.0896,118
159,2,2011,6,7,0,4,1,2,0.72,0.697,0.79,0.1343,314
159,2,2011,6,8,0,4,1,2,0.76,0.7273,0.7,0.1045,432
159,2,2011,6,9,0,4,1,1,0.84,0.7879,0.49,0.0,168
159,2,2011,6,10,0,4,1,1,0.86,0.8182,0.5,0.2836,94
159,2,2011,6,11,0,4,1,1,0.9,0.8485,0.42,0.2239,118
159,2,2011,6,12,0,4,1,1,0.92,0.8485,0.35,0.194,140
159,2,2011,6,13,0,4,1,1,0.9,0.8182,0.37,0.0896,136
159,2,2011,6,14,0,4,1,1,0.92,0.8788,0.4,0.194,118
159,2,2011,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,104
159,2,2011,6,16,0,4,1,1,0.92,0.8333,0.33,0.1343,200
159,2,2011,6,17,0,4,1,1,0.9,0.8182,0.37,0.2537,409
159,2,2011,6,18,0,4,1,1,0.88,0.803,0.39,0.2836,466
159,2,2011,6,19,0,4,1,2,0.84,0.7424,0.39,0.3284,326
159,2,2011,6,20,0,4,1,2,0.8,0.7273,0.43,0.194,254
159,2,2011,6,21,0,4,1,3,0.76,0.697,0.52,0.0,171
159,2,2011,6,22,0,4,1,2,0.74,0.6818,0.58,0.1642,153
159,2,2011,6,23,0,4,1,2,0.74,0.697,0.57,0.1642,97
160,2,2011,6,0,0,5,1,3,0.7,0.6515,0.65,0.2239,69
160,2,2011,6,1,0,5,1,3,0.7,0.6515,0.65,0.2239,23
160,2,2011,6,2,0,5,1,1,0.68,0.6364,0.69,0.1642,13
160,2,2011,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,6
160,2,2011,6,4,0,5,1,1,0.66,0.6061,0.78,0.1642,4
160,2,2011,6,5,0,5,1,1,0.66,0.6061,0.78,0.1642,28
160,2,2011,6,6,0,5,1,1,0.66,0.6061,0.78,0.0896,104
160,2,2011,6,7,0,5,1,1,0.72,0.6818,0.66,0.1045,267
160,2,2011,6,8,0,5,1,1,0.74,0.6818,0.58,0.1343,452
160,2,2011,6,9,0,5,1,1,0.76,0.697,0.55,0.0,213
160,2,2011,6,10,0,5,1,1,0.78,0.7121,0.52,0.0,111
160,2,2011,6,11,0,5,1,1,0.82,0.7576,0.46,0.0,153
160,2,2011,6,12,0,5,1,1,0.84,0.7576,0.44,0.1343,207
160,2,2011,6,13,0,5,1,1,0.84,0.7576,0.44,0.1045,189
160,2,2011,6,14,0,5,1,1,0.86,0.7727,0.39,0.0,165
160,2,2011,6,15,0,5,1,1,0.84,0.7576,0.44,0.1045,212
160,2,2011,6,16,0,5,1,1,0.82,0.7879,0.56,0.2985,285
160,2,2011,6,17,0,5,1,1,0.82,0.7727,0.52,0.2239,517
160,2,2011,6,18,0,5,1,1,0.8,0.7727,0.59,0.2239,463
160,2,2011,6,19,0,5,1,1,0.78,0.7424,0.59,0.194,306
160,2,2011,6,20,0,5,1,1,0.76,0.7121,0.62,0.1045,250
160,2,2011,6,21,0,5,1,1,0.76,0.7273,0.66,0.1343,218
160,2,2011,6,22,0,5,1,1,0.72,0.697,0.74,0.2537,185
160,2,2011,6,23,0,5,1,1,0.72,0.697,0.74,0.1642,146
161,2,2011,6,0,0,6,0,1,0.7,0.6667,0.79,0.1343,117
161,2,2011,6,1,0,6,0,1,0.7,0.6667,0.79,0.0896,77
161,2,2011,6,2,0,6,0,1,0.7,0.6667,0.79,0.1045,60
161,2,2011,6,3,0,6,0,1,0.68,0.6364,0.83,0.0896,28
161,2,2011,6,4,0,6,0,1,0.68,0.6364,0.79,0.0896,13
161,2,2011,6,5,0,6,0,1,0.68,0.6364,0.74,0.1343,16
161,2,2011,6,6,0,6,0,1,0.7,0.6515,0.61,0.1343,40
161,2,2011,6,7,0,6,0,1,0.72,0.6667,0.58,0.194,68
161,2,2011,6,8,0,6,0,1,0.74,0.6818,0.58,0.194,143
161,2,2011,6,9,0,6,0,1,0.74,0.6818,0.62,0.1343,230
161,2,2011,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,264
161,2,2011,6,11,0,6,0,1,0.76,0.7121,0.62,0.1343,325
161,2,2011,6,12,0,6,0,1,0.8,0.7576,0.55,0.2239,347
161,2,2011,6,13,0,6,0,1,0.8,0.7576,0.55,0.194,387
161,2,2011,6,14,0,6,0,1,0.82,0.7727,0.49,0.1045,380
161,2,2011,6,15,0,6,0,1,0.82,0.7727,0.49,0.1045,374
161,2,2011,6,16,0,6,0,2,0.8,0.7273,0.46,0.194,394
161,2,2011,6,17,0,6,0,2,0.74,0.6818,0.58,0.1642,337
161,2,2011,6,18,0,6,0,2,0.72,0.6818,0.62,0.1343,286
161,2,2011,6,19,0,6,0,1,0.7,0.6515,0.65,0.194,264
161,2,2011,6,20,0,6,0,1,0.68,0.6364,0.74,0.2537,275
161,2,2011,6,21,0,6,0,1,0.66,0.6212,0.74,0.2239,220
161,2,2011,6,22,0,6,0,1,0.66,0.6061,0.78,0.2239,190
161,2,2011,6,23,0,6,0,1,0.66,0.6212,0.74,0.1045,131
162,2,2011,6,0,0,0,0,1,0.66,0.6061,0.78,0.2239,119
162,2,2011,6,1,0,0,0,1,0.64,0.5758,0.83,0.1045,93
162,2,2011,6,2,0,0,0,1,0.64,0.5758,0.89,0.2537,66
162,2,2011,6,3,0,0,0,1,0.64,0.5758,0.89,0.2836,28
162,2,2011,6,4,0,0,0,1,0.62,0.5606,0.88,0.1642,14
162,2,2011,6,5,0,0,0,1,0.62,0.5606,0.88,0.2239,10
162,2,2011,6,6,0,0,0,1,0.62,0.5606,0.88,0.1045,14
162,2,2011,6,7,0,0,0,1,0.64,0.5909,0.78,0.1045,34
162,2,2011,6,8,0,0,0,1,0.7,0.6667,0.74,0.0,92
162,2,2011,6,9,0,0,0,1,0.72,0.6818,0.66,0.0,182
162,2,2011,6,10,0,0,0,1,0.76,0.7121,0.58,0.0896,311
162,2,2011,6,11,0,0,0,1,0.78,0.7273,0.55,0.1045,367
162,2,2011,6,12,0,0,0,1,0.82,0.7576,0.46,0.0,420
162,2,2011,6,13,0,0,0,1,0.78,0.7424,0.59,0.2836,373
162,2,2011,6,14,0,0,0,1,0.82,0.7879,0.56,0.2537,315
162,2,2011,6,15,0,0,0,1,0.8,0.7727,0.59,0.2985,360
162,2,2011,6,16,0,0,0,3,0.68,0.6364,0.83,0.2836,350
162,2,2011,6,17,0,0,0,3,0.68,0.6364,0.83,0.2836,252
162,2,2011,6,18,0,0,0,1,0.7,0.6667,0.74,0.1642,256
162,2,2011,6,19,0,0,0,1,0.7,0.6667,0.74,0.1045,223
162,2,2011,6,20,0,0,0,1,0.66,0.6061,0.83,0.1642,206
162,2,2011,6,21,0,0,0,1,0.66,0.6061,0.83,0.1045,140
162,2,2011,6,22,0,0,0,1,0.64,0.5758,0.83,0.1343,128
162,2,2011,6,23,0,0,0,1,0.64,0.5909,0.78,0.194,107
163,2,2011,6,0,0,1,1,1,0.64,0.5909,0.78,0.1343,28
163,2,2011,6,1,0,1,1,1,0.64,0.6061,0.73,0.2239,16
163,2,2011,6,2,0,1,1,1,0.62,0.5909,0.73,0.2836,10
163,2,2011,6,3,0,1,1,1,0.6,0.6061,0.6,0.4925,7
163,2,2011,6,4,0,1,1,1,0.56,0.5303,0.64,0.2985,4
163,2,2011,6,5,0,1,1,1,0.54,0.5152,0.64,0.3881,29
163,2,2011,6,6,0,1,1,1,0.54,0.5152,0.64,0.4179,105
163,2,2011,6,7,0,1,1,1,0.56,0.5303,0.56,0.3582,328
163,2,2011,6,8,0,1,1,1,0.58,0.5455,0.49,0.4478,476
163,2,2011,6,9,0,1,1,1,0.62,0.6212,0.46,0.3582,224
163,2,2011,6,10,0,1,1,1,0.64,0.6212,0.41,0.3284,118
163,2,2011,6,11,0,1,1,1,0.66,0.6212,0.41,0.2985,159
163,2,2011,6,12,0,1,1,1,0.66,0.6212,0.41,0.2836,196
163,2,2011,6,13,0,1,1,1,0.7,0.6364,0.37,0.0,227
163,2,2011,6,14,0,1,1,1,0.7,0.6364,0.34,0.2537,200
163,2,2011,6,15,0,1,1,1,0.7,0.6364,0.37,0.4478,185
163,2,2011,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179,326
163,2,2011,6,17,0,1,1,1,0.7,0.6364,0.39,0.3284,601
163,2,2011,6,18,0,1,1,1,0.7,0.6364,0.37,0.3582,586
163,2,2011,6,19,0,1,1,1,0.66,0.6212,0.39,0.2836,423
163,2,2011,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,331
163,2,2011,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,218
163,2,2011,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,134
163,2,2011,6,23,0,1,1,1,0.62,0.6212,0.46,0.194,89
164,2,2011,6,0,0,2,1,1,0.6,0.6212,0.49,0.194,31
164,2,2011,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,13
164,2,2011,6,2,0,2,1,1,0.6,0.6212,0.49,0.2836,10
164,2,2011,6,3,0,2,1,1,0.58,0.5455,0.53,0.3284,2
164,2,2011,6,4,0,2,1,1,0.54,0.5152,0.6,0.2537,3
164,2,2011,6,5,0,2,1,1,0.54,0.5152,0.56,0.3284,26
164,2,2011,6,6,0,2,1,1,0.54,0.5152,0.56,0.2985,113
164,2,2011,6,7,0,2,1,1,0.56,0.5303,0.52,0.4179,365
164,2,2011,6,8,0,2,1,1,0.58,0.5455,0.49,0.3881,486
164,2,2011,6,9,0,2,1,1,0.62,0.6212,0.46,0.194,193
164,2,2011,6,10,0,2,1,1,0.62,0.6212,0.46,0.2239,130
164,2,2011,6,11,0,2,1,1,0.64,0.6212,0.41,0.2836,143
164,2,2011,6,12,0,2,1,1,0.64,0.6212,0.41,0.3582,169
164,2,2011,6,13,0,2,1,1,0.64,0.6212,0.44,0.2239,209
164,2,2011,6,14,0,2,1,2,0.64,0.6212,0.47,0.194,159
164,2,2011,6,15,0,2,1,1,0.64,0.6212,0.47,0.1642,178
164,2,2011,6,16,0,2,1,1,0.68,0.6364,0.41,0.194,330
164,2,2011,6,17,0,2,1,3,0.64,0.6212,0.5,0.2836,569
164,2,2011,6,18,0,2,1,1,0.62,0.6212,0.51,0.3284,538
164,2,2011,6,19,0,2,1,1,0.64,0.6212,0.5,0.3582,386
164,2,2011,6,20,0,2,1,1,0.6,0.6212,0.56,0.1642,297
164,2,2011,6,21,0,2,1,1,0.6,0.6212,0.56,0.2985,243
164,2,2011,6,22,0,2,1,1,0.58,0.5455,0.6,0.2239,188
164,2,2011,6,23,0,2,1,1,0.56,0.5303,0.68,0.2239,110
165,2,2011,6,0,0,3,1,1,0.56,0.5303,0.64,0.3582,52
165,2,2011,6,1,0,3,1,1,0.54,0.5152,0.64,0.2836,14
165,2,2011,6,2,0,3,1,1,0.52,0.5,0.63,0.2239,9
165,2,2011,6,3,0,3,1,1,0.5,0.4848,0.68,0.2537,1
165,2,2011,6,4,0,3,1,1,0.5,0.4848,0.63,0.2836,4
165,2,2011,6,5,0,3,1,1,0.48,0.4697,0.67,0.2836,21
165,2,2011,6,6,0,3,1,1,0.5,0.4848,0.63,0.2537,121
165,2,2011,6,7,0,3,1,1,0.54,0.5152,0.6,0.1343,370
165,2,2011,6,8,0,3,1,1,0.58,0.5455,0.53,0.1343,498
165,2,2011,6,9,0,3,1,1,0.6,0.6212,0.49,0.0,207
165,2,2011,6,10,0,3,1,1,0.64,0.6212,0.47,0.1642,135
165,2,2011,6,11,0,3,1,1,0.68,0.6364,0.36,0.0,164
165,2,2011,6,12,0,3,1,1,0.7,0.6364,0.34,0.2239,211
165,2,2011,6,13,0,3,1,1,0.74,0.6515,0.28,0.2836,189
165,2,2011,6,14,0,3,1,1,0.74,0.6515,0.28,0.0,178
165,2,2011,6,15,0,3,1,1,0.76,0.6667,0.27,0.0,164
165,2,2011,6,16,0,3,1,1,0.76,0.6667,0.27,0.1343,312
165,2,2011,6,17,0,3,1,1,0.74,0.6515,0.28,0.1045,638
165,2,2011,6,18,0,3,1,1,0.72,0.6515,0.32,0.1343,607
165,2,2011,6,19,0,3,1,1,0.7,0.6364,0.37,0.2836,416
165,2,2011,6,20,0,3,1,1,0.66,0.6212,0.44,0.1642,330
165,2,2011,6,21,0,3,1,1,0.64,0.6212,0.47,0.2239,257
165,2,2011,6,22,0,3,1,1,0.62,0.6212,0.5,0.1045,175
165,2,2011,6,23,0,3,1,1,0.62,0.6212,0.53,0.0,107
166,2,2011,6,0,0,4,1,1,0.6,0.6212,0.56,0.1045,47
166,2,2011,6,1,0,4,1,1,0.58,0.5455,0.6,0.0,17
166,2,2011,6,2,0,4,1,1,0.6,0.6212,0.56,0.0896,5
166,2,2011,6,3,0,4,1,2,0.56,0.5303,0.73,0.0896,4
166,2,2011,6,4,0,4,1,2,0.56,0.5303,0.68,0.1045,6
166,2,2011,6,5,0,4,1,1,0.6,0.6061,0.64,0.194,25
166,2,2011,6,6,0,4,1,3,0.58,0.5455,0.73,0.1642,112
166,2,2011,6,7,0,4,1,3,0.56,0.5303,0.78,0.1642,188
166,2,2011,6,8,0,4,1,2,0.6,0.5909,0.69,0.1343,388
166,2,2011,6,9,0,4,1,2,0.62,0.6061,0.65,0.194,261
166,2,2011,6,10,0,4,1,2,0.66,0.6212,0.61,0.2537,121
166,2,2011,6,11,0,4,1,2,0.68,0.6364,0.61,0.2985,150
166,2,2011,6,12,0,4,1,1,0.72,0.6667,0.54,0.3881,206
166,2,2011,6,13,0,4,1,2,0.72,0.6667,0.54,0.2537,151
166,2,2011,6,14,0,4,1,2,0.72,0.6667,0.54,0.3284,153
166,2,2011,6,15,0,4,1,2,0.7,0.6515,0.61,0.2985,159
166,2,2011,6,16,0,4,1,3,0.66,0.6212,0.69,0.194,294
166,2,2011,6,17,0,4,1,2,0.64,0.5909,0.78,0.1045,272
166,2,2011,6,18,0,4,1,1,0.64,0.5758,0.83,0.2239,325
166,2,2011,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,327
166,2,2011,6,20,0,4,1,1,0.62,0.5758,0.83,0.3284,201
166,2,2011,6,21,0,4,1,3,0.62,0.5758,0.83,0.2537,188
166,2,2011,6,22,0,4,1,3,0.62,0.5758,0.83,0.2537,151
166,2,2011,6,23,0,4,1,3,0.6,0.5606,0.83,0.2537,16
167,2,2011,6,0,0,5,1,1,0.56,0.5303,0.88,0.0896,24
167,2,2011,6,1,0,5,1,1,0.56,0.5303,0.94,0.1343,23
167,2,2011,6,2,0,5,1,1,0.56,0.5303,0.94,0.1045,13
167,2,2011,6,3,0,5,1,1,0.56,0.5303,0.94,0.1045,6
167,2,2011,6,4,0,5,1,1,0.54,0.5152,0.94,0.1343,6
167,2,2011,6,5,0,5,1,1,0.54,0.5152,1.0,0.0,13
167,2,2011,6,6,0,5,1,1,0.56,0.5303,0.94,0.0,97
167,2,2011,6,7,0,5,1,1,0.6,0.5606,0.83,0.0,250
167,2,2011,6,8,0,5,1,2,0.6,0.5606,0.83,0.0,454
167,2,2011,6,9,0,5,1,1,0.7,0.6515,0.58,0.194,224
167,2,2011,6,10,0,5,1,1,0.7,0.6515,0.58,0.194,170
167,2,2011,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,181
167,2,2011,6,12,0,5,1,1,0.7,0.6515,0.65,0.2537,243
167,2,2011,6,13,0,5,1,1,0.74,0.6818,0.62,0.2836,204
167,2,2011,6,14,0,5,1,1,0.76,0.697,0.52,0.194,215
167,2,2011,6,15,0,5,1,1,0.78,0.697,0.43,0.2239,243
167,2,2011,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,355
167,2,2011,6,17,0,5,1,3,0.76,0.6818,0.4,0.194,552
167,2,2011,6,18,0,5,1,3,0.76,0.6818,0.4,0.194,450
167,2,2011,6,19,0,5,1,3,0.64,0.5758,0.83,0.2537,328
167,2,2011,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,232
167,2,2011,6,21,0,5,1,1,0.64,0.5909,0.78,0.0896,208
167,2,2011,6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,175
167,2,2011,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,178
168,2,2011,6,0,0,6,0,1,0.62,0.5606,0.88,0.1343,104
168,2,2011,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,95
168,2,2011,6,2,0,6,0,1,0.6,0.5455,0.88,0.0,53
168,2,2011,6,3,0,6,0,1,0.6,0.5455,0.88,0.0896,20
168,2,2011,6,4,0,6,0,1,0.6,0.5455,0.88,0.0896,5
168,2,2011,6,5,0,6,0,1,0.62,0.5758,0.83,0.0,7
168,2,2011,6,6,0,6,0,1,0.62,0.5758,0.83,0.1045,27
168,2,2011,6,7,0,6,0,1,0.64,0.5909,0.78,0.1343,57
168,2,2011,6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,131
168,2,2011,6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,218
168,2,2011,6,10,0,6,0,1,0.72,0.6818,0.62,0.194,244
168,2,2011,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,404
168,2,2011,6,12,0,6,0,1,0.74,0.697,0.66,0.0896,420
168,2,2011,6,13,0,6,0,1,0.76,0.697,0.55,0.0,327
168,2,2011,6,14,0,6,0,2,0.8,0.7273,0.46,0.2836,334
168,2,2011,6,15,0,6,0,2,0.82,0.7576,0.46,0.1343,367
168,2,2011,6,16,0,6,0,2,0.76,0.697,0.52,0.2239,468
168,2,2011,6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,449
168,2,2011,6,18,0,6,0,2,0.74,0.6818,0.55,0.194,381
168,2,2011,6,19,0,6,0,2,0.74,0.6667,0.51,0.1045,326
168,2,2011,6,20,0,6,0,2,0.72,0.6667,0.58,0.1343,188
168,2,2011,6,21,0,6,0,2,0.72,0.6818,0.66,0.1045,183
168,2,2011,6,22,0,6,0,2,0.72,0.6818,0.62,0.1343,161
168,2,2011,6,23,0,6,0,2,0.72,0.6818,0.62,0.0,150
169,2,2011,6,0,0,0,0,1,0.7,0.6515,0.65,0.0,89
169,2,2011,6,1,0,0,0,2,0.7,0.6515,0.65,0.0896,76
169,2,2011,6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,72
169,2,2011,6,3,0,0,0,2,0.66,0.6061,0.78,0.1343,30
169,2,2011,6,4,0,0,0,2,0.66,0.6212,0.74,0.1343,17
169,2,2011,6,5,0,0,0,2,0.66,0.6061,0.78,0.0,19
169,2,2011,6,6,0,0,0,2,0.66,0.6061,0.78,0.1642,33
169,2,2011,6,7,0,0,0,2,0.66,0.6061,0.78,0.1642,71
169,2,2011,6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,84
169,2,2011,6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,169
169,2,2011,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,244
169,2,2011,6,11,0,0,0,2,0.72,0.6667,0.58,0.0896,377
169,2,2011,6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,396
169,2,2011,6,13,0,0,0,2,0.74,0.6667,0.51,0.0,363
169,2,2011,6,14,0,0,0,3,0.74,0.6818,0.58,0.1045,317
169,2,2011,6,15,0,0,0,2,0.74,0.6818,0.55,0.1045,362
169,2,2011,6,16,0,0,0,2,0.76,0.6818,0.48,0.0,378
169,2,2011,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,397
169,2,2011,6,18,0,0,0,2,0.74,0.6818,0.58,0.0896,296
169,2,2011,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,311
169,2,2011,6,20,0,0,0,1,0.7,0.6515,0.7,0.194,232
169,2,2011,6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,167
169,2,2011,6,22,0,0,0,1,0.66,0.6061,0.78,0.2239,152
169,2,2011,6,23,0,0,0,1,0.66,0.6061,0.78,0.194,92
170,2,2011,6,0,0,1,1,1,0.66,0.6061,0.83,0.1642,26
170,2,2011,6,1,0,1,1,1,0.64,0.5758,0.89,0.0896,12
170,2,2011,6,2,0,1,1,1,0.64,0.5758,0.89,0.0896,2
170,2,2011,6,3,0,1,1,3,0.64,0.5758,0.89,0.0,1
170,2,2011,6,4,0,1,1,3,0.62,0.5606,0.88,0.1642,3
170,2,2011,6,5,0,1,1,3,0.62,0.5758,0.83,0.1343,3
170,2,2011,6,6,0,1,1,3,0.6,0.5758,0.78,0.1343,26
170,2,2011,6,7,0,1,1,3,0.56,0.5303,0.88,0.194,46
170,2,2011,6,8,0,1,1,3,0.56,0.5303,0.83,0.194,221
170,2,2011,6,9,0,1,1,2,0.6,0.5758,0.78,0.2537,219
170,2,2011,6,10,0,1,1,2,0.6,0.5758,0.78,0.2537,91
170,2,2011,6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,94
170,2,2011,6,12,0,1,1,2,0.62,0.6061,0.69,0.1045,162
170,2,2011,6,13,0,1,1,1,0.64,0.6061,0.65,0.1045,179
170,2,2011,6,14,0,1,1,1,0.66,0.6212,0.61,0.1045,175
170,2,2011,6,15,0,1,1,1,0.66,0.6212,0.61,0.1343,205
170,2,2011,6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,299
170,2,2011,6,17,0,1,1,1,0.7,0.6515,0.54,0.0,565
170,2,2011,6,18,0,1,1,1,0.7,0.6515,0.61,0.2537,538
170,2,2011,6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,431
170,2,2011,6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,316
170,2,2011,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,206
170,2,2011,6,22,0,1,1,2,0.64,0.6061,0.73,0.2239,130
170,2,2011,6,23,0,1,1,1,0.62,0.5909,0.78,0.2537,60
171,3,2011,6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,33
171,3,2011,6,1,0,2,1,3,0.62,0.5909,0.78,0.1642,14
171,3,2011,6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,6
171,3,2011,6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,2
171,3,2011,6,4,0,2,1,2,0.6,0.5455,0.88,0.1045,9
171,3,2011,6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,25
171,3,2011,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,115
171,3,2011,6,7,0,2,1,2,0.6,0.5152,0.94,0.0,309
171,3,2011,6,8,0,2,1,2,0.62,0.5606,0.88,0.1045,401
171,3,2011,6,9,0,2,1,2,0.62,0.5606,0.88,0.2537,275
171,3,2011,6,10,0,2,1,2,0.64,0.5758,0.83,0.194,161
171,3,2011,6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,171
171,3,2011,6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,189
171,3,2011,6,13,0,2,1,1,0.74,0.697,0.66,0.1642,207
171,3,2011,6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,152
171,3,2011,6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,170
171,3,2011,6,16,0,2,1,1,0.8,0.7727,0.59,0.2239,335
171,3,2011,6,17,0,2,1,1,0.78,0.7576,0.66,0.2239,572
171,3,2011,6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,536
171,3,2011,6,19,0,2,1,2,0.74,0.7121,0.74,0.2239,425
171,3,2011,6,20,0,2,1,3,0.74,0.697,0.7,0.2239,326
171,3,2011,6,21,0,2,1,1,0.72,0.697,0.74,0.194,229
171,3,2011,6,22,0,2,1,1,0.7,0.6667,0.79,0.1045,109
171,3,2011,6,23,0,2,1,1,0.7,0.6667,0.74,0.1045,64
172,3,2011,6,0,0,3,1,1,0.66,0.6061,0.78,0.194,33
172,3,2011,6,1,0,3,1,1,0.66,0.6061,0.78,0.1343,21
172,3,2011,6,2,0,3,1,1,0.66,0.6061,0.78,0.0,7
172,3,2011,6,3,0,3,1,1,0.66,0.6061,0.78,0.1343,7
172,3,2011,6,4,0,3,1,1,0.64,0.5758,0.83,0.0,11
172,3,2011,6,5,0,3,1,1,0.64,0.5758,0.89,0.0,23
172,3,2011,6,6,0,3,1,1,0.66,0.6061,0.83,0.0,122
172,3,2011,6,7,0,3,1,1,0.7,0.6667,0.79,0.0,311
172,3,2011,6,8,0,3,1,1,0.72,0.697,0.74,0.1045,423
172,3,2011,6,9,0,3,1,1,0.72,0.697,0.79,0.1642,219
172,3,2011,6,10,0,3,1,1,0.74,0.697,0.7,0.2537,135
172,3,2011,6,11,0,3,1,1,0.74,0.697,0.7,0.1642,145
172,3,2011,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,188
172,3,2011,6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,147
172,3,2011,6,14,0,3,1,2,0.82,0.7727,0.52,0.2836,145
172,3,2011,6,15,0,3,1,2,0.82,0.7879,0.56,0.2836,146
172,3,2011,6,16,0,3,1,2,0.82,0.803,0.59,0.3284,258
172,3,2011,6,17,0,3,1,2,0.8,0.7576,0.55,0.3881,529
172,3,2011,6,18,0,3,1,2,0.8,0.7727,0.59,0.2537,513
172,3,2011,6,19,0,3,1,2,0.8,0.7424,0.52,0.2537,342
172,3,2011,6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,282
172,3,2011,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,247
172,3,2011,6,22,0,3,1,2,0.72,0.697,0.79,0.194,148
172,3,2011,6,23,0,3,1,2,0.72,0.697,0.79,0.2239,105
173,3,2011,6,0,0,4,1,1,0.72,0.697,0.79,0.2239,49
173,3,2011,6,1,0,4,1,1,0.72,0.697,0.74,0.2239,31
173,3,2011,6,2,0,4,1,1,0.72,0.697,0.74,0.2239,4
173,3,2011,6,3,0,4,1,2,0.72,0.697,0.74,0.1642,5
173,3,2011,6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,7
173,3,2011,6,5,0,4,1,1,0.72,0.697,0.74,0.1642,24
173,3,2011,6,6,0,4,1,1,0.72,0.697,0.74,0.1642,100
173,3,2011,6,7,0,4,1,2,0.72,0.697,0.74,0.1343,327
173,3,2011,6,8,0,4,1,2,0.74,0.697,0.7,0.194,432
173,3,2011,6,9,0,4,1,2,0.74,0.697,0.7,0.1343,227
173,3,2011,6,10,0,4,1,2,0.76,0.7273,0.66,0.1343,127
173,3,2011,6,11,0,4,1,3,0.76,0.7273,0.66,0.2537,136
173,3,2011,6,12,0,4,1,2,0.76,0.7273,0.66,0.2836,160
173,3,2011,6,13,0,4,1,2,0.76,0.7121,0.62,0.2836,186
173,3,2011,6,14,0,4,1,2,0.76,0.7273,0.66,0.2985,149
